# tree-sitter-clean corpus regression baseline
# ERROR nodes per file, generated with --save-baseline.
# Regenerate after a verified release so the next gate compares against it.
# total: 872
Prelude/Data/Char.dcl	0
Prelude/Data/Char.icl	0
Prelude/Data/Enum.dcl	0
Prelude/Data/Enum.icl	0
Prelude/Data/Eq.dcl	0
Prelude/Data/Eq.icl	0
Prelude/Data/Function.dcl	0
Prelude/Data/Function.icl	0
Prelude/Data/Functor.dcl	0
Prelude/Data/Functor.icl	0
Prelude/Data/Int.dcl	0
Prelude/Data/Int.icl	0
Prelude/Data/List.dcl	0
Prelude/Data/List.icl	0
Prelude/Data/Num.dcl	0
Prelude/Data/Num.icl	0
Prelude/Data/Option.dcl	0
Prelude/Data/Option.icl	0
Prelude/Data/Ord.dcl	0
Prelude/Data/Ord.icl	0
Prelude/Data/Semigroup.dcl	0
Prelude/Data/Semigroup.icl	0
Prelude/Data/String.dcl	0
Prelude/Data/String.icl	0
Prelude/Data/_Enum.dcl	0
Prelude/Data/_Enum.icl	0
Prelude/Prelude.dcl	0
Prelude/Prelude.icl	0
Prelude/System/IO.dcl	0
Prelude/System/IO.icl	0
Prelude/System/Misc.dcl	0
Prelude/System/Misc.icl	0
Prelude/Text/Show.dcl	0
Prelude/Text/Show.icl	0
clean-stdlib/StdArray.dcl	0
clean-stdlib/StdArray.icl	0
clean-stdlib/StdBool.dcl	0
clean-stdlib/StdBool.icl	0
clean-stdlib/StdChar.dcl	0
clean-stdlib/StdChar.icl	0
clean-stdlib/StdCharList.dcl	0
clean-stdlib/StdCharList.icl	0
clean-stdlib/StdClass.dcl	0
clean-stdlib/StdClass.icl	0
clean-stdlib/StdDebug.dcl	0
clean-stdlib/StdDebug.icl	0
clean-stdlib/StdDynamic.dcl	0
clean-stdlib/StdDynamic.icl	0
clean-stdlib/StdEnum.dcl	0
clean-stdlib/StdEnum.icl	0
clean-stdlib/StdEnv 64 Changed Files/StdFile.dcl	0
clean-stdlib/StdEnv 64 Changed Files/StdFile.icl	0
clean-stdlib/StdEnv 64 Changed Files/StdInt.dcl	0
clean-stdlib/StdEnv 64 Changed Files/StdReal.dcl	0
clean-stdlib/StdEnv 64 Changed Files/StdReal.icl	0
clean-stdlib/StdEnv 64 Changed Files/StdString.dcl	0
clean-stdlib/StdEnv 64 Changed Files/StdString.icl	0
clean-stdlib/StdEnv 64 Changed Files/_SystemStrictLists.icl	0
clean-stdlib/StdEnv 64 Changed Files/_SystemStrictMaybes.icl	0
clean-stdlib/StdEnv.dcl	0
clean-stdlib/StdEnv.icl	0
clean-stdlib/StdFile.dcl	0
clean-stdlib/StdFile.icl	0
clean-stdlib/StdFile_solaris.dcl	0
clean-stdlib/StdFile_solaris.icl	0
clean-stdlib/StdFunc.dcl	0
clean-stdlib/StdFunc.icl	0
clean-stdlib/StdFunctions.dcl	0
clean-stdlib/StdFunctions.icl	0
clean-stdlib/StdGeneric.dcl	0
clean-stdlib/StdGeneric.icl	0
clean-stdlib/StdInt.dcl	0
clean-stdlib/StdInt.icl	0
clean-stdlib/StdList.dcl	0
clean-stdlib/StdList.icl	0
clean-stdlib/StdMaybe.dcl	0
clean-stdlib/StdMaybe.icl	0
clean-stdlib/StdMisc.dcl	0
clean-stdlib/StdMisc.icl	0
clean-stdlib/StdOrdList.dcl	0
clean-stdlib/StdOrdList.icl	0
clean-stdlib/StdOverloaded.dcl	0
clean-stdlib/StdOverloaded.icl	0
clean-stdlib/StdOverloadedList.dcl	0
clean-stdlib/StdOverloadedList.icl	0
clean-stdlib/StdReal.dcl	0
clean-stdlib/StdReal.icl	0
clean-stdlib/StdStrictLists.dcl	0
clean-stdlib/StdStrictLists.icl	0
clean-stdlib/StdString.dcl	0
clean-stdlib/StdString.icl	0
clean-stdlib/StdTuple.dcl	0
clean-stdlib/StdTuple.icl	0
clean-stdlib/_SystemArray.dcl	0
clean-stdlib/_SystemArray.icl	11
clean-stdlib/_SystemDynamic.dcl	4
clean-stdlib/_SystemDynamic.icl	19
clean-stdlib/_SystemEnum.dcl	0
clean-stdlib/_SystemEnum.icl	0
clean-stdlib/_SystemEnumStrict.dcl	0
clean-stdlib/_SystemEnumStrict.icl	0
clean-stdlib/_SystemStrictLists.dcl	0
clean-stdlib/_SystemStrictLists.icl	0
clean-stdlib/_SystemStrictMaybes.dcl	0
clean-stdlib/_SystemStrictMaybes.icl	0
clean-stdlib/_library.dcl	0
clean-stdlib/_startup.dcl	0
clean-stdlib/_system.dcl	0
cloogle.org/backend/Builtin/ABC.dcl	0
cloogle.org/backend/Builtin/ABC.icl	0
cloogle.org/backend/Builtin/Predef.dcl	0
cloogle.org/backend/Builtin/Predef.icl	22
cloogle.org/backend/Builtin/Syntax.dcl	0
cloogle.org/backend/Builtin/Syntax.icl	0
cloogle.org/backend/CloogleServer.icl	22
cloogle.org/backend/Util/Cache.dcl	0
cloogle.org/backend/Util/Cache.icl	11
cloogle.org/backend/Util/Memory.dcl	0
cloogle.org/backend/Util/Memory.icl	0
cloogle.org/backend/Util/SimpleTCPServer.dcl	0
cloogle.org/backend/Util/SimpleTCPServer.icl	0
cloogle.org/backend/builddb.icl	6
eastwood/src/languageServer/Compiler.dcl	0
eastwood/src/languageServer/Compiler.icl	25
eastwood/src/languageServer/Config.dcl	0
eastwood/src/languageServer/Config.icl	3
eastwood/src/languageServer/Constants.dcl	0
eastwood/src/languageServer/Constants.icl	0
eastwood/src/languageServer/EastwoodCleanLanguageServer.icl	46
eastwood/src/languageServer/GotoDeclaration.dcl	0
eastwood/src/languageServer/GotoDeclaration.icl	8
eastwood/src/languageServer/GotoDefinition.dcl	0
eastwood/src/languageServer/GotoDefinition.icl	8
eastwood/src/languageServer/GotoUtil.dcl	0
eastwood/src/languageServer/GotoUtil.icl	12
eastwood/src/languageServer/Hover.dcl	1
eastwood/src/languageServer/Hover.icl	0
eastwood/src/languageServer/LockFile.dcl	0
eastwood/src/languageServer/LockFile.icl	8
eastwood/src/languageServer/SemVer.dcl	0
eastwood/src/languageServer/SemVer.icl	14
eastwood/src/languageServer/Symbol.dcl	0
eastwood/src/languageServer/Symbol.icl	66
eastwood/src/languageServer/Target.dcl	22
eastwood/src/languageServer/Target.icl	2
eastwood/src/languageServer/TextDocumentUtil.dcl	0
eastwood/src/languageServer/TextDocumentUtil.icl	1
eastwood/src/languageServer/Util.dcl	0
eastwood/src/languageServer/Util.icl	55
eastwood/src/linter/EastwoodLint.icl	2
eastwood/src/linter/Linter.dcl	0
eastwood/src/linter/Linter.icl	0
eastwood/src/linter/Pass/BasicValueCAFs.dcl	3
eastwood/src/linter/Pass/BasicValueCAFs.icl	14
eastwood/src/linter/Pass/DocError.dcl	0
eastwood/src/linter/Pass/DocError.icl	2
eastwood/src/linter/Pass/TrailingWhitespace.dcl	3
eastwood/src/linter/Pass/TrailingWhitespace.icl	0
eastwood/src/linter/Util/Configuration.dcl	0
eastwood/src/linter/Util/Configuration.icl	0
eastwood/src/linter/Util/SyntaxTree.dcl	0
eastwood/src/linter/Util/SyntaxTree.icl	0
eastwood/src/sharedUtil/Diagnostic.dcl	1
eastwood/src/sharedUtil/Diagnostic.icl	2
eastwood/src/sharedUtil/Range.dcl	0
eastwood/src/sharedUtil/Range.icl	1
eastwood/test/Common.dcl	0
eastwood/test/Common.icl	0
eastwood/test/LanguageServerTests.icl	79
eastwood/test/LinterTests.icl	10
eastwood/test/suite-config-empty-paths/ok.icl	0
eastwood/test/suite-config-missing-stdenv/GoToModule1.dcl	0
